commodity,zone,resource_id,component_id,resource_type,component_type,variable,value
CO2Captured,SW,co2_SW_to_NW,co2_SW_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,SW,co2_SW_to_CEN,co2_SW_to_CEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,CEN,co2_CEN_to_SW,co2_CEN_to_SW_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,TX,co2_TX_to_CEN,co2_TX_to_CEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,CEN,co2_CEN_to_TX,co2_CEN_to_TX_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,NCEN,co2_NCEN_to_CEN,co2_NCEN_to_CEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,CEN,co2_CEN_to_NCEN,co2_CEN_to_NCEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,NCEN,co2_NCEN_to_SE,co2_NCEN_to_SE_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,SE,co2_SE_to_NCEN,co2_SE_to_NCEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,NCEN,co2_NCEN_to_MIDAT,co2_NCEN_to_MIDAT_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,MIDAT,co2_MIDAT_to_NCEN,co2_MIDAT_to_NCEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,CEN,co2_CEN_to_SE,co2_CEN_to_SE_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,SE,co2_SE_to_CEN,co2_SE_to_CEN_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,SE,co2_SE_to_MIDAT,co2_SE_to_MIDAT_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,MIDAT,co2_MIDAT_to_SE,co2_MIDAT_to_SE_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,MIDAT,co2_MIDAT_to_NE,co2_MIDAT_to_NE_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
CO2Captured,NE,co2_NE_to_MIDAT,co2_NE_to_MIDAT_storage,GasStorage{CO2Captured},Storage{CO2Captured},capacity,0.0
Electricity,CA,CA_battery_moderate_0,CA_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,10.226776498979346
Electricity,NW,NW_battery_moderate_0,NW_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,12.69277752348281
Electricity,SW,SW_battery_moderate_0,SW_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,12.005209291872813
Electricity,TX,TX_battery_moderate_0,TX_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,15.072158913232892
Electricity,NCEN,NCEN_battery_moderate_0,NCEN_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,12.054221763475082
Electricity,CEN,CEN_battery_moderate_0,CEN_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,16.105865839422727
Electricity,SE,SE_battery_moderate_0,SE_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,11.372278059738731
Electricity,MIDAT,MIDAT_battery_moderate_0,MIDAT_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,11.067162784903246
Electricity,NE,NE_battery_moderate_0,NE_battery_moderate_0_storage,Battery,Storage{Electricity},capacity,10.872608655285354
Electricity,CA,CA_hydroelectric_pumped_storage_1,CA_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.4496246494761505e6
Electricity,CEN,CEN_hydroelectric_pumped_storage_1,CEN_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.3899638014150774e6
Electricity,MIDAT,MIDAT_hydroelectric_pumped_storage_1,MIDAT_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.4935455563269206e6
Electricity,NE,NE_hydroelectric_pumped_storage_1,NE_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.4409508526079324e6
Electricity,NW,NW_hydroelectric_pumped_storage_1,NW_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.3780424943409315e6
Electricity,NCEN,NCEN_hydroelectric_pumped_storage_1,NCEN_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.414158242538967e6
Electricity,SE,SE_hydroelectric_pumped_storage_1,SE_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.5397482774452227e6
Electricity,SW,SW_hydroelectric_pumped_storage_1,SW_hydroelectric_pumped_storage_1_storage,Battery,Storage{Electricity},capacity,2.3844555840736134e6
Hydrogen,CA,h2_CA_to_NW,h2_CA_to_NW_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NW,h2_NW_to_CA,h2_NW_to_CA_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CA,h2_CA_to_SW,h2_CA_to_SW_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SW,h2_SW_to_CA,h2_SW_to_CA_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NW,h2_NW_to_SW,h2_NW_to_SW_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SW,h2_SW_to_NW,h2_SW_to_NW_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SW,h2_SW_to_CEN,h2_SW_to_CEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CEN,h2_CEN_to_SW,h2_CEN_to_SW_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,TX,h2_TX_to_CEN,h2_TX_to_CEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CEN,h2_CEN_to_TX,h2_CEN_to_TX_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NCEN,h2_NCEN_to_CEN,h2_NCEN_to_CEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CEN,h2_CEN_to_NCEN,h2_CEN_to_NCEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NCEN,h2_NCEN_to_SE,h2_NCEN_to_SE_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SE,h2_SE_to_NCEN,h2_SE_to_NCEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NCEN,h2_NCEN_to_MIDAT,h2_NCEN_to_MIDAT_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,MIDAT,h2_MIDAT_to_NCEN,h2_MIDAT_to_NCEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CEN,h2_CEN_to_SE,h2_CEN_to_SE_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SE,h2_SE_to_CEN,h2_SE_to_CEN_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,SE,h2_SE_to_MIDAT,h2_SE_to_MIDAT_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,MIDAT,h2_MIDAT_to_SE,h2_MIDAT_to_SE_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,MIDAT,h2_MIDAT_to_NE,h2_MIDAT_to_NE_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,NE,h2_NE_to_MIDAT,h2_NE_to_MIDAT_storage,GasStorage{Hydrogen},Storage{Hydrogen},capacity,0.0
Hydrogen,CA,CA_Above_ground_storage,CA_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,201954.54648832465
Hydrogen,NW,NW_Above_ground_storage,NW_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,56027.311841188755
Hydrogen,SW,SW_Above_ground_storage,SW_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,110581.99834525718
Hydrogen,TX,TX_Above_ground_storage,TX_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,317509.68383544154
Hydrogen,NCEN,NCEN_Above_ground_storage,NCEN_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,542025.8375231577
Hydrogen,CEN,CEN_Above_ground_storage,CEN_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,602479.5432497397
Hydrogen,SE,SE_Above_ground_storage,SE_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,843558.1160164673
Hydrogen,MIDAT,MIDAT_Above_ground_storage,MIDAT_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,314825.96569885133
Hydrogen,NE,NE_Above_ground_storage,NE_Above_ground_storage_storage,GasStorage{Hydrogen},LongDurationStorage{Hydrogen},capacity,363598.75657992304
Electricity,CA,CA_conventional_hydroelectric_1,CA_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,CEN,CEN_conventional_hydroelectric_1,CEN_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,MIDAT,MIDAT_conventional_hydroelectric_1,MIDAT_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,NE,NE_conventional_hydroelectric_1,NE_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,NW,NW_conventional_hydroelectric_1,NW_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,NCEN,NCEN_conventional_hydroelectric_1,NCEN_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,SE,SE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,SW,SW_conventional_hydroelectric_1,SW_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Electricity,TX,TX_conventional_hydroelectric_1,TX_conventional_hydroelectric_1_storage,HydroRes,Storage{Electricity},capacity,0.0
Biomass_Herb,CA,CA_Bio_Electricity_CCS_93_Herb,CA_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.014196520033642406
Biomass_Herb,NW,NW_Bio_Electricity_CCS_93_Herb,NW_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.11147095707884168
Biomass_Herb,SW,SW_Bio_Electricity_CCS_93_Herb,SW_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.19105957301016346
Biomass_Herb,TX,TX_Bio_Electricity_CCS_93_Herb,TX_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.2881135304046936
Biomass_Herb,NCEN,NCEN_Bio_Electricity_CCS_93_Herb,NCEN_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.22945097759081834
Biomass_Herb,CEN,CEN_Bio_Electricity_CCS_93_Herb,CEN_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.2597803708760136
Biomass_Herb,SE,SE_Bio_Electricity_CCS_93_Herb,SE_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.24750805811949392
Biomass_Herb,MIDAT,MIDAT_Bio_Electricity_CCS_93_Herb,MIDAT_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.1514687532405378
Biomass_Herb,NE,NE_Bio_Electricity_CCS_93_Herb,NE_Bio_Electricity_CCS_93_Herb_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.10626007801783352
Biomass_Wood,CA,CA_Bio_Electricity_CCS_93_Wood,CA_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.12371977339745381
Biomass_Wood,NW,NW_Bio_Electricity_CCS_93_Wood,NW_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.11601921998595623
Biomass_Wood,SW,SW_Bio_Electricity_CCS_93_Wood,SW_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.14122338865978354
Biomass_Wood,TX,TX_Bio_Electricity_CCS_93_Wood,TX_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.14479625283431005
Biomass_Wood,NCEN,NCEN_Bio_Electricity_CCS_93_Wood,NCEN_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.16602380297270342
Biomass_Wood,CEN,CEN_Bio_Electricity_CCS_93_Wood,CEN_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.17614419973482756
Biomass_Wood,SE,SE_Bio_Electricity_CCS_93_Wood,SE_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.18274021889275188
Biomass_Wood,MIDAT,MIDAT_Bio_Electricity_CCS_93_Wood,MIDAT_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.15901311125227618
Biomass_Wood,NE,NE_Bio_Electricity_CCS_93_Wood,NE_Bio_Electricity_CCS_93_Wood_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.11859553117840435
Biomass_Agri,CA,CA_Bio_Electricity_CCS_93_Agri,CA_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.1448314674553857
Biomass_Agri,NW,NW_Bio_Electricity_CCS_93_Agri,NW_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.16068237467666696
Biomass_Agri,SW,SW_Bio_Electricity_CCS_93_Agri,SW_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.15318437365021562
Biomass_Agri,TX,TX_Bio_Electricity_CCS_93_Agri,TX_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.1606706330309225
Biomass_Agri,NCEN,NCEN_Bio_Electricity_CCS_93_Agri,NCEN_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.2916825887921235
Biomass_Agri,CEN,CEN_Bio_Electricity_CCS_93_Agri,CEN_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.24767146818303987
Biomass_Agri,SE,SE_Bio_Electricity_CCS_93_Agri,SE_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.14624419944386294
Biomass_Agri,MIDAT,MIDAT_Bio_Electricity_CCS_93_Agri,MIDAT_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.13425347591327086
Biomass_Agri,NE,NE_Bio_Electricity_CCS_93_Agri,NE_Bio_Electricity_CCS_93_Agri_biomass_edge,BECCSElectricity,UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.1070129365730708
Biomass_Herb,CA,CA_Bio_H2_Herb,CA_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.006657356076502837
Biomass_Herb,NW,NW_Bio_H2_Herb,NW_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.044822623315784
Biomass_Herb,SW,SW_Bio_H2_Herb,SW_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.060738587225471104
Biomass_Herb,TX,TX_Bio_H2_Herb,TX_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.07414976367065444
Biomass_Herb,NCEN,NCEN_Bio_H2_Herb,NCEN_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.07432388310489711
Biomass_Herb,CEN,CEN_Bio_H2_Herb,CEN_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.0730075374826279
Biomass_Herb,SE,SE_Bio_H2_Herb,SE_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.08172502271754466
Biomass_Herb,MIDAT,MIDAT_Bio_H2_Herb,MIDAT_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.07213535663171465
Biomass_Herb,NE,NE_Bio_H2_Herb,NE_Bio_H2_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.07090574791964548
Biomass_Wood,CA,CA_Bio_H2_Wood,CA_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05556876866346019
Biomass_Wood,NW,NW_Bio_H2_Wood,NW_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.04045650376253011
Biomass_Wood,SW,SW_Bio_H2_Wood,SW_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05268810334594256
Biomass_Wood,TX,TX_Bio_H2_Wood,TX_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05211888041622524
Biomass_Wood,NCEN,NCEN_Bio_H2_Wood,NCEN_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.06416716738916269
Biomass_Wood,CEN,CEN_Bio_H2_Wood,CEN_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05768830937204975
Biomass_Wood,SE,SE_Bio_H2_Wood,SE_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.07185282001622767
Biomass_Wood,MIDAT,MIDAT_Bio_H2_Wood,MIDAT_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.07137095814116629
Biomass_Wood,NE,NE_Bio_H2_Wood,NE_Bio_H2_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.06522158339290826
Biomass_Agri,CA,CA_Bio_H2_Agri,CA_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.05651391617067165
Biomass_Agri,NW,NW_Bio_H2_Agri,NW_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.05004762746119684
Biomass_Agri,SW,SW_Bio_H2_Agri,SW_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.059274714838716026
Biomass_Agri,TX,TX_Bio_H2_Agri,TX_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.06735009454598376
Biomass_Agri,NCEN,NCEN_Bio_H2_Agri,NCEN_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.08327054368638452
Biomass_Agri,CEN,CEN_Bio_H2_Agri,CEN_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.06912926523878314
Biomass_Agri,SE,SE_Bio_H2_Agri,SE_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.07154852750868168
Biomass_Agri,MIDAT,MIDAT_Bio_H2_Agri,MIDAT_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.07372586960623839
Biomass_Agri,NE,NE_Bio_H2_Agri,NE_Bio_H2_Agri_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Agri},new_capacity,0.07450043929968579
Biomass_Herb,CA,CA_Bio_H2_CCS_99_Herb,CA_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.0091805282699846
Biomass_Herb,NW,NW_Bio_H2_CCS_99_Herb,NW_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.048231515282374654
Biomass_Herb,SW,SW_Bio_H2_CCS_99_Herb,SW_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.06445418952819017
Biomass_Herb,TX,TX_Bio_H2_CCS_99_Herb,TX_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.10149762411693791
Biomass_Herb,NCEN,NCEN_Bio_H2_CCS_99_Herb,NCEN_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.08015670042040725
Biomass_Herb,CEN,CEN_Bio_H2_CCS_99_Herb,CEN_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.09990957629324532
Biomass_Herb,SE,SE_Bio_H2_CCS_99_Herb,SE_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.08811642911241219
Biomass_Herb,MIDAT,MIDAT_Bio_H2_CCS_99_Herb,MIDAT_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.05122449069221624
Biomass_Herb,NE,NE_Bio_H2_CCS_99_Herb,NE_Bio_H2_CCS_99_Herb_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Herb},new_capacity,0.0454687975771176
Biomass_Wood,CA,CA_Bio_H2_CCS_99_Wood,CA_Bio_H2_CCS_99_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05483340045914858
Biomass_Wood,NW,NW_Bio_H2_CCS_99_Wood,NW_Bio_H2_CCS_99_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.04443389042491696
Biomass_Wood,SW,SW_Bio_H2_CCS_99_Wood,SW_Bio_H2_CCS_99_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05293607588640222
Biomass_Wood,TX,TX_Bio_H2_CCS_99_Wood,TX_Bio_H2_CCS_99_Wood_biomass_edge,BECCSHydrogen{NaturalGas},UnidirectionalEdge{MacroEnergy.Biomass_Wood},new_capacity,0.05177893977682676
