natgas_SE,natgas_demand_SE,biowood_SE,bioherb_SE,elec_SE,h2_SE,co2_captured_SE,gasoline_SE,gasoline_demand_SE,jetfuel_SE,jetfuel_demand_SE,diesel_SE,diesel_demand_SE
14.058029999999999,26.614711219999997,86.55,86.4192,32.71923935304358,37.41240266336714,13.2660725480443,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.058029999999999,26.614711219999997,86.55,86.55000000000008,32.71923935304358,37.41240266336714,13.266072548044347,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,57.813213210684765,46.335509946825276,-6.1,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,6.594645633083849,36.809729804688985,20.46988147416188,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
14.05803,26.614711220000004,86.55,86.4192,9.97288000128054,36.77594746100702,23.34298659185524,94.95991,94.95991,75.68131,75.68131,97.34841,97.34841
