natgas_SE,natgas_MIDAT,natgas_NE,natgas_demand_SE,natgas_demand_MIDAT,natgas_demand_NE,bioherb_SE,bioherb_MIDAT,bioherb_NE,biowood_SE,biowood_MIDAT,biowood_NE,elec_SE,elec_MIDAT,elec_NE,h2_SE,h2_MIDAT,h2_NE,co2_captured_SE,co2_captured_MIDAT,co2_captured_NE,gasoline_SE,gasoline_MIDAT,gasoline_NE,gasoline_demand_SE,gasoline_demand_MIDAT,gasoline_demand_NE,jetfuel_SE,jetfuel_MIDAT,jetfuel_NE,jetfuel_demand_SE,jetfuel_demand_MIDAT,jetfuel_demand_NE,diesel_SE,diesel_MIDAT,diesel_NE,diesel_demand_SE,diesel_demand_MIDAT,diesel_demand_NE
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,20.75333404486912,19.770326332399666,18.990534329775326,30.119577686522444,22.096763303934694,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,36.71089885634424,87.28258303,83.87044139,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.155834412182788,20.75333404486912,19.770326332399666,18.990534329775326,30.119577686522444,22.689873093906684,-12.26,-15.879572390427589,24.743505883685096,83.87044139,36.71089885634424,11.245462843787818,83.87044139,36.71089885634424,11.245462843787818,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,25.658951100426446,20.75333404486912,19.770326332399666,19.745209362140805,30.119577686522444,22.096763303934694,-12.26,-15.879572390427589,-96.5527438070551,34.441893329995736,36.71089885634424,87.28258303,34.441893329995736,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,26.41362613279193,23.919547911295933,19.770326332399666,18.990534329775326,29.465315526512104,22.096763303934694,-12.26,-15.879572390427589,-96.5527438070551,83.87044139,90.69472466,87.28258303,83.87044139,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,26.91674282103558,24.519534552066535,23.358136025992042,19.745209362140805,29.459315660104394,22.15560374724672,-12.26,-15.879572390427589,-96.5527438070551,34.441893329995736,36.71089885634424,87.28258303,34.441893329995736,36.71089885634424,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,27.419859509279238,24.519534552066535,29.73719330432003,18.990534329775326,30.194901696666392,23.152336733525342,-12.26,-15.879572390427589,23.171587384716755,83.87044139,36.71089885634424,12.230853209390444,83.87044139,36.71089885634424,12.230853209390444,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,27.67141785340107,24.519534552066535,29.73719330432003,18.990534329775326,30.194901696666392,23.152336733525342,-12.26,-15.879572390427589,21.990678802308608,83.87044139,36.71089885634424,16.007578764537353,83.87044139,36.71089885634424,16.007578764537353,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,32.39586425954541,24.519534552066535,29.73719330432003,19.836512201595234,29.459315660104394,22.260220934395736,-12.26,-15.879572390427589,-96.5527438070551,34.441893329995736,90.69472466,87.28258303,34.441893329995736,90.69472466,87.28258303,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,31.50423496799829,24.519534552066535,29.73719330432003,19.836512201595234,29.459315660104394,23.152336733525342,-12.26,-15.879572390427589,21.990678802308608,83.87044139,90.69472466,12.971130736836148,83.87044139,90.69472466,12.971130736836148,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
12.55668122,12.21546705,15.01342319,12.55668122,12.21546705,15.01342319,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,39.99999999999999,30.61260567645116,24.519534552066535,29.73719330432003,19.065403121711807,30.194901696666392,23.152336733525342,-12.26,-15.879572390427589,23.171587384716755,83.87044139,36.71089885634424,12.230853209390444,83.87044139,36.71089885634424,12.230853209390444,72.71273824,69.30059661,76.12487988,72.71273824,69.30059661,76.12487988,90.11466058,86.70251895,83.29037731,90.11466058,86.70251895,83.29037731
