natgas_MIDAT,elec_MIDAT,co2_captured_MIDAT
12.21546705,58.39847197019848,0.0
12.21546705,59.19300900380662,0.0
12.21546705,922.9068902121479,0.0
12.21546705,1019.6607791986115,0.0
12.21546705,998.9919796202614,0.0
12.21546705,2472.757893928918,0.0
12.21546705,936.9855808852108,0.0
12.21546705,909.4271814474104,0.0
12.21546705,806.5735558521426,0.0
12.21546705,46.480416466076335,0.0
12.21546705,42.9049998148397,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.51953455206653,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.519534552066535,0.0
12.21546705,24.51953455206653,0.0
12.21546705,25.009925243107865,0.0
12.21546705,26.971488007273187,0.0
12.21546705,29.178246116959173,0.0
12.21546705,31.630199572165825,0.0
12.21546705,33.59176233633115,0.0
12.21546705,35.062934409455146,0.0
12.21546705,36.04371579153781,0.0
12.21546705,41.31291854149309,0.0
12.21546705,42.883712975848816,0.0
12.21546705,58.0012034533944,0.0
12.21546705,56.809397902982184,0.0
12.21546705,136.97644559928008,0.0
12.21546705,54.0285182853537,0.0
12.21546705,52.4394442181374,0.0
12.21546705,50.453101634117054,0.0
12.21546705,46.8776849828804,0.0
12.21546705,42.50773129803562,0.0
