time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage,natgas_CA_to_SW_storage,natgas_NW_to_CA_storage,natgas_NW_to_SW_storage,natgas_NW_to_NCEN_storage,natgas_NW_to_CEN_storage,natgas_SW_to_CA_storage,natgas_SW_to_NW_storage,natgas_SW_to_TX_storage,natgas_SW_to_CEN_storage,natgas_TX_to_CEN_storage,natgas_NCEN_to_NW_storage,natgas_NCEN_to_CEN_storage,natgas_NCEN_to_SE_storage,natgas_NCEN_to_MIDAT_storage,natgas_CEN_to_NW_storage,natgas_CEN_to_SW_storage,natgas_CEN_to_TX_storage,natgas_CEN_to_NCEN_storage,natgas_CEN_to_SE_storage,natgas_SE_to_NCEN_storage,natgas_SE_to_CEN_storage,natgas_SE_to_MIDAT_storage,natgas_MIDAT_to_NCEN_storage,natgas_MIDAT_to_SE_storage,natgas_MIDAT_to_NE_storage,natgas_NE_to_MIDAT_storage
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6084777861191784e-11,1.6243752345102603e-11,1.643647814348736e-11,1.6475419588423704e-11,1.6483294112139628e-11,1.643086405069795e-11,1.6300541438544226e-11,1.652784079104158e-11,1.6321774571956475e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.258611735929263e-10,8.287066316331496e-10,8.257607792766244e-10,8.25485997872887e-10,8.250264117663374e-10,8.258776856154939e-10,8.244851343791768e-10,8.219226331242929e-10,8.199384872842408e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.4621296094,14385.95609623997,73203.50046743933,20274.703690387578,17509.951307117557,59944.73178699858,52897.42865519264,27279.297904207528,30875.69405403047,159986.61736245247,2293.9697350742076,41667.7851716493,19380.903072939698,45635.649449551296,538.6181369418334,20904.33659479853,83770.88938613764,78035.12701341751,205466.28308732403,32705.213555725728,67962.04628815597,66289.24804225737,67416.16892360662,75478.35309856878,64538.06516773829,11303.033646146865
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607630924452938e-11,1.6233898686810634e-11,1.6424391844360677e-11,1.648001264141712e-11,1.6491424328207826e-11,1.64344104214584e-11,1.6307558379933796e-11,1.653314070852449e-11,1.6321017314839585e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264588728915966e-10,8.293404469671924e-10,8.26455973234285e-10,8.265549521850283e-10,8.264201635885039e-10,8.269444936634741e-10,8.260595364125578e-10,8.238340700076053e-10,8.220531401962474e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.535665895095,14389.796736413044,73153.82081563721,20276.05463701902,17511.804547458385,59943.29850662364,52910.61483266086,27281.066441697454,30874.300271017666,160103.92413520248,2294.2826810229785,41649.76542624153,19371.789977059638,45603.52494651113,538.7016025899885,20903.507690951374,83816.04455353739,78040.97224721465,205468.7756862616,32681.789017888776,67941.84779176305,66267.8689313533,67407.89412006892,75458.8913977912,64550.11744595757,11300.043717871287
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6060531549334894e-11,1.621904521057802e-11,1.64039012026533e-11,1.6488642800359456e-11,1.6498143911135983e-11,1.6446027991355798e-11,1.6313094021462848e-11,1.652972041575651e-11,1.6317704562956524e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.270474375725187e-10,8.299366271140452e-10,8.271308662749085e-10,8.275227863749317e-10,8.277703497839483e-10,8.279743459475629e-10,8.276637420083206e-10,8.257477487307295e-10,8.245960701208808e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.878060640418,14390.974893303131,73139.46221188855,20277.43972828774,17513.63540319573,59941.827388549784,52914.57343592477,27287.413887668234,30874.661281144203,160225.6422164543,2294.713567191509,41652.80518698214,19373.471597595235,45600.95656225502,538.7658846165473,20903.558349348947,83867.72370823566,78046.34732914662,205294.52260212015,32686.039699037527,67946.05056080957,66269.47661512875,67402.17340680513,75453.17114556825,64543.70958246232,11301.039519348988
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6217178070025685e-11,1.6378860048902666e-11,1.6568545048799363e-11,1.664854962081117e-11,1.666734070265307e-11,1.6616122709767023e-11,1.6480936088774418e-11,1.6697328306283884e-11,1.6487045410791682e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.267669764465018e-10,8.298195089714903e-10,8.268404464995745e-10,8.270153506793424e-10,8.270142357162685e-10,8.273119318384563e-10,8.270058638328032e-10,8.249907955542677e-10,8.251361091684909e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.887678056805,14387.328643794237,73177.07439092235,20273.505149154356,17510.38399647891,59941.68121177609,52897.3911913838,27286.114326206338,30874.718311999834,160333.451679216,2293.882580619776,41667.860280266956,19378.977042800885,45606.2067066,538.6539866839084,20903.733083968542,83909.75628276858,78058.69865180703,205071.02559315195,32702.15713157624,67974.35031182332,66275.48117045089,67408.56755770458,75451.64879931793,64521.7693329101,11298.728732269741
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6169105817475116e-11,1.6330226587252557e-11,1.6518721309476637e-11,1.66088379313646e-11,1.6623351012696333e-11,1.6575180095650224e-11,1.643640064786076e-11,1.664701410242533e-11,1.6435657051393533e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274623313987221e-10,8.303872408103708e-10,8.276586108057445e-10,8.280656009644862e-10,8.284031399483373e-10,8.284324801994598e-10,8.28726983841658e-10,8.270097236168497e-10,8.278068305598739e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.794169159723,14389.895512101166,73126.60159059921,20274.573513346033,17511.9690156095,59935.80344139026,52907.19478140504,27285.715699720335,30873.411611245683,160516.08465618116,2294.028190524521,41651.595646347785,19370.608559734243,45576.636043687446,538.7013395957238,20903.123776931483,83918.03531689952,78066.34913758902,205016.10030930687,32681.256031653986,67960.92412627228,66264.59456257841,67406.59502905385,75450.10328330459,64525.220255849454,11295.11822362189
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6150215018387106e-11,1.6312140399213323e-11,1.6499976481684593e-11,1.659648396335195e-11,1.6608338392129708e-11,1.6562727279769062e-11,1.6421731445110412e-11,1.6632364983423427e-11,1.6417593661161644e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280279410708937e-10,8.308054375323377e-10,8.283022544208871e-10,8.289513079524281e-10,8.296361722650258e-10,8.293755836023894e-10,8.303145343336244e-10,8.289547177339557e-10,8.303867503949174e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.855158128198,14389.3935602573,73112.35591332574,20275.583191164566,17513.571619932838,59930.86356998604,52909.77567286322,27291.996213604587,30874.609442981055,160615.55175435467,2294.3373525394095,41653.440592433544,19371.003573711627,45568.24935833118,538.7505415432415,20903.339293607583,83948.02066424514,78068.1983619897,204917.04333508076,32681.829940905878,67962.45653613887,66256.64525980453,67389.63332954874,75439.85721306753,64536.439054006936,11297.233320156276
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634502517981182e-11,1.6511481593636443e-11,1.670558667449436e-11,1.6789174952266615e-11,1.6812702610565773e-11,1.6762904995551816e-11,1.6622895464982376e-11,1.6842740110908527e-11,1.6620742826561906e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.277168026116821e-10,8.304260031215e-10,8.279172064071219e-10,8.283473853123502e-10,8.287357803094011e-10,8.285352762967552e-10,8.296045254230416e-10,8.282131483190997e-10,8.308876835337009e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.687570978411,14384.663354611206,73155.40635902893,20271.371552032713,17509.773270738417,59929.36889160467,52890.74194696332,27289.17920755884,30873.156431875497,160667.43292039548,2293.438223630328,41664.295757847096,19374.245655495364,45568.32028670672,538.6242522485358,20902.71538428154,83984.7691908754,78072.97444669115,204819.38647013818,32691.406710178428,67979.49695351503,66249.31964691954,67383.879774408,75421.01855144635,64531.93712653799,11296.423887002029
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6334826568064406e-11,1.6501980152066477e-11,1.6693522184431227e-11,1.678219347988527e-11,1.6804422947372618e-11,1.6753640262352327e-11,1.6617592901403664e-11,1.683541516117801e-11,1.6627523145082894e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.282129089176117e-10,8.306940028065554e-10,8.285359682054781e-10,8.291520710196189e-10,8.297970143941003e-10,8.292668264042266e-10,8.310366518880846e-10,8.300088782528519e-10,8.331874429153892e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.686481559723,14387.375041897258,73106.63379473964,20271.874516959662,17511.03610327625,59922.70029140253,52903.853716280064,27288.866713075247,30870.7121875551,160732.15002804573,2293.583118280672,41646.7896271273,19366.27365983414,45544.713891772815,538.6687330844837,20902.259819828327,84007.31169196407,78077.18074406349,204888.48515297569,32670.73089663192,67956.68099536674,66242.4160016109,67389.26437387794,75400.51319724238,64527.11429100066,11293.158754256456
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62476025228407e-11,1.641465472839263e-11,1.659823975494947e-11,1.6682742536863292e-11,1.6706586061911616e-11,1.6660397619451017e-11,1.6524388605452563e-11,1.6738460662514946e-11,1.6552592025496156e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.283960798424701e-10,8.30690622553258e-10,8.287611945336699e-10,8.295070325063715e-10,8.303859338851597e-10,8.295178906710223e-10,8.318955034194937e-10,8.311070888567277e-10,8.346929988286645e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.56242064026,14387.46492980626,73097.58309280874,20273.816631778864,17512.403540799314,59917.96023419166,52906.311882033144,27292.98004305198,30870.381421106063,160699.1746254974,2294.075180448207,41645.965346146935,19366.204658031183,45549.59173191665,538.7210255281667,20901.56235315319,84050.84519260492,78071.70210901892,204866.33936454487,32669.82227927633,67960.73762245255,66238.16435872721,67373.87513280209,75409.31471259559,64548.14239651814,11297.331538230492
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63346286729768e-11,1.6503798118668422e-11,1.669070336249645e-11,1.6761298894920454e-11,1.6786513125403865e-11,1.673795290010166e-11,1.6607660027197916e-11,1.682021620612535e-11,1.66318075253069e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275910072431354e-10,8.298623186855755e-10,8.277625315144411e-10,8.281916371369295e-10,8.287973423282781e-10,8.277702067028649e-10,8.301609858072779e-10,8.289612513990259e-10,8.334064044722566e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.781515447554,14383.740219603182,73131.90940856856,20271.10695062701,17508.976281262523,59918.747989021394,52893.16911750425,27285.603167335586,30870.985741067034,160708.0692550099,2293.6395195036866,41659.38389719167,19374.031399220676,45573.747052478684,538.6043656580089,20901.392784471074,83985.63909432344,78072.0190709365,204810.81125030783,32691.692841449676,67985.98529326207,66253.6114444739,67390.28534036028,75426.83401047102,64516.50698243445,11296.75983171916
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216124475549386e-11,1.6381390256195514e-11,1.656891043085689e-11,1.6631119467939528e-11,1.6652193296942025e-11,1.6602320055375998e-11,1.647387665820172e-11,1.668534280141357e-11,1.6497525590382317e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.274361122060887e-10,8.296539204545573e-10,8.275943926785406e-10,8.282236056848328e-10,8.29059209819606e-10,8.275698771656257e-10,8.30428048058008e-10,8.291986646169812e-10,8.335006836181949e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.769560537135,14387.522421117368,73089.11717122914,20273.909173432006,17512.06230476388,59916.136633172646,52904.1318323756,27286.18281540107,30871.228687722352,160682.6102169037,2294.3422510757555,41649.017842694135,19368.944873319866,45570.13061924392,538.7387108165874,20901.50496525786,83961.85287101366,78065.96369189204,204916.58167128195,32677.771112407663,67964.72781293766,66257.43723391758,67400.47994167852,75435.19475994507,64517.55429123188,11297.120358340053
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6138500167634228e-11,1.6301887838147746e-11,1.6489339389515653e-11,1.6551856247454456e-11,1.6568162717663094e-11,1.651717253827362e-11,1.6388354086416215e-11,1.660196347720904e-11,1.6406674701900216e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27053944623218e-10,8.29297570731679e-10,8.271354823265781e-10,8.280309063250043e-10,8.291176260589006e-10,8.272098474651344e-10,8.304309183913963e-10,8.292183656890549e-10,8.33275284123805e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.495657923035,14387.95061763171,73087.45903946827,20275.192994921763,17513.260525423506,59917.34352676764,52903.68340744532,27291.298451151662,30874.04540237481,160619.40030845004,2294.6617972267704,41651.68752406366,19370.22396666984,45578.13942441201,538.7789161236203,20903.139781672857,83936.07013878656,78053.05084987379,204990.54512487704,32679.736139829984,67953.95008979997,66252.57061829136,67385.74536639123,75435.90304127391,64545.196813783885,11300.504299074806
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627143780576349e-11,1.64375574342559e-11,1.662883042347606e-11,1.66846866627221e-11,1.670590972422721e-11,1.6649388798656204e-11,1.6522329363841278e-11,1.6741457242225777e-11,1.6536183349163653e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.257974288302571e-10,8.281751886798965e-10,8.256676913133713e-10,8.264144321813724e-10,8.272096718136093e-10,8.25282330531883e-10,8.282888753794855e-10,8.265654563993994e-10,8.309594514620223e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.309185488764,14385.245910390544,73138.18174271847,20272.54724469609,17509.338289193318,59921.03769131157,52890.91469720947,27280.903158532667,30868.672065312123,160557.19651841573,2293.9148856830484,41656.88904812115,19374.977039379377,45580.53793946808,538.6237496764428,20900.630541882998,83914.66613960032,78049.79787460243,205028.00137847266,32693.278518948897,67970.12145913627,66262.78565164405,67367.97325379067,75443.17510742931,64544.59131691436,11299.723415690303
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6211792978513198e-11,1.6376024598159473e-11,1.6566827521904862e-11,1.663178269052668e-11,1.6647404187021384e-11,1.659115525396219e-11,1.6461728773118504e-11,1.6682111234652223e-11,1.647379890293212e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.253939436884645e-10,8.278298037516822e-10,8.252105748030463e-10,8.263006038522894e-10,8.272920300919689e-10,8.251280170988922e-10,8.280794168561026e-10,8.265885997850349e-10,8.30753566393164e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.329445924146,14388.234962890701,73102.8337181209,20274.45948452859,17511.91786189049,59919.84661088558,52897.86979841924,27283.37464707235,30870.220562205595,160518.35783071155,2294.3405194888937,41650.09322868166,19370.565358909134,45582.632202711895,538.736287379355,20901.317957625906,83904.9784721744,78056.22648911049,205124.59340530093,32680.726603352334,67955.00605163054,66258.0533772695,67399.63492893826,75437.82387834511,64521.25548839771,11297.604651743846
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6151989220175115e-11,1.631540438103674e-11,1.6504671537602092e-11,1.6575463834896997e-11,1.6587244684253218e-11,1.6532398754835685e-11,1.640225274701916e-11,1.66201109343409e-11,1.641185346253715e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.247804020018551e-10,8.272391330338745e-10,8.245253514932422e-10,8.259199024983265e-10,8.271785220519308e-10,8.248613128021813e-10,8.275312531704372e-10,8.26403032507857e-10,8.304783843054276e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.585692912559,14388.436543155383,73094.63591314678,20274.28917143451,17512.508701892668,59921.19021084999,52896.32586828665,27289.174252908113,30874.11364449421,160497.13286445057,2294.4927363683887,41656.929373498126,19373.475972024644,45595.77884241047,538.7594184358559,20902.997171865805,83886.99300368318,78059.2834761174,205081.78101150753,32687.441222257818,67968.27296087869,66283.65998799392,67419.39576919298,75468.14628146935,64477.199046275666,11297.034686197932
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627324705843096e-11,1.6439358449483177e-11,1.663099043017628e-11,1.6695518857050346e-11,1.671319319630222e-11,1.665577074064719e-11,1.6525666666556664e-11,1.67466248192803e-11,1.6535372483722736e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.233217202302687e-10,8.258151235726714e-10,8.229135816773993e-10,8.241286919122127e-10,8.251550207075755e-10,8.230993983767164e-10,8.250829582966165e-10,8.236623366068693e-10,8.283078956550483e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5524.301463881635,14385.757350403246,73142.41871403594,20272.11977681119,17508.885760121244,59925.012749005444,52887.94218960567,27279.13329852138,30867.53410434371,160424.45416906095,2293.7805999080592,41659.559116593664,19377.5733362542,45589.46128315026,538.6111481741679,20900.42337678422,83898.99070724173,78051.31256193828,205093.3560083555,32699.41747059044,67990.62954301738,66288.61813997442,67381.55097975125,75487.05286549545,64501.64022278831,11298.496887901421
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6204077714768652e-11,1.6367796664846047e-11,1.6558606478319375e-11,1.6630244901645903e-11,1.6645780015706372e-11,1.6589710882340084e-11,1.646001519328616e-11,1.6680176320620313e-11,1.646736734957313e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.227767391324789e-10,8.251689702138615e-10,8.223764330548254e-10,8.238604486212626e-10,8.251333184602098e-10,8.230840168033805e-10,8.244497167113387e-10,8.237025261543797e-10,8.281600265772839e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.211537714331,14388.321340973895,73108.23559700696,20274.98483398024,17511.58380735399,59925.795890044945,52896.45368402328,27282.47728094276,30869.79791130024,160369.921363812,2294.2961529326076,41646.18534950457,19370.212041581683,45584.51988748841,538.7271640616706,20901.194258259045,83881.36159821847,78045.97030950496,205317.90484148206,32678.33784592157,67940.84230981414,66251.13878274272,67392.62457588888,75420.7048749229,64550.39457514515,11298.836009087769
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613293874873004e-11,1.6295014081381617e-11,1.6483767776274513e-11,1.6559473202015114e-11,1.6572218852637537e-11,1.652084835126472e-11,1.6386866267311766e-11,1.6604827662875793e-11,1.6395514957754912e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22017522320102e-10,8.242807342312846e-10,8.21600016397086e-10,8.233051823851076e-10,8.248908537761704e-10,8.229020819827791e-10,8.234253643874197e-10,8.234317271241262e-10,8.27843589191895e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.333325606531,14388.363402217175,73102.32598096659,20275.53356596323,17512.450444374896,59928.050853349574,52896.323905481535,27288.33986408542,30874.06924437712,160338.54265139336,2294.554602569465,41651.4096578816,19372.308436524152,45597.98254316961,538.7607174706302,20903.038306958457,83858.23185709101,78046.10895147339,205303.23339074577,32682.611647142534,67941.17586099602,66260.80698243585,67410.24621150474,75436.84114517881,64539.52729869877,11298.862976052975
