Time_Index,Demand_Zero,Ethylene_Global_Demand,Electricity_MW_CA,Electricity_MW_NW,Electricity_MW_SW,Electricity_MW_TX,Electricity_MW_NCEN,Electricity_MW_CEN,Electricity_MW_SE,Electricity_MW_MIDAT,Electricity_MW_NE,Hydrogen_MW_CA,Hydrogen_MW_NW,Hydrogen_MW_SW,Hydrogen_MW_TX,Hydrogen_MW_NCEN,Hydrogen_MW_CEN,Hydrogen_MW_SE,Hydrogen_MW_MIDAT,Hydrogen_MW_NE,NaturalGas_MW_CA,NaturalGas_MW_NW,NaturalGas_MW_SW,NaturalGas_MW_TX,NaturalGas_MW_NCEN,NaturalGas_MW_CEN,NaturalGas_MW_SE,NaturalGas_MW_MIDAT,NaturalGas_MW_NE,Diesel_MW_Global,Gasoline_MW_Global,JetFuel_MW_Global
150,0,5707.76275,36646.78006,24024.68883,26281.2469,48437.18028,88680.55829,46708.76452,113258.9253,90593.96869,49858.32216,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
151,0,5707.76275,37973.4063,25457.25023,27972.3863,56897.09876,106878.2726,55798.00685,137629.4568,108158.802,59573.32509,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
152,0,5707.76275,43064.56303,28854.34446,33595.47379,66943.85535,121575.6068,65365.33081,152903.8281,115158.4985,62848.956,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
153,0,5707.76275,54015.83215,35090.76894,40312.02107,73161.31177,126665.8094,70093.02688,156577.2597,114452.4495,61384.11304,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
154,0,5707.76275,62969.03556,37671.09897,44349.78785,75437.12551,127110.1499,70765.56631,163787.9335,119482.2482,63504.31053,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
155,0,5707.76275,65263.71295,38184.80066,45110.11472,80310.86005,131377.7366,74172.84647,172539.9394,125453.8009,66525.33507,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
156,0,5707.76275,64019.36598,37370.18585,46768.92063,84056.781,135982.0418,77239.58832,179773.6181,129146.1594,68235.65055,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
157,0,5707.76275,66004.22637,38160.08279,49203.73026,88199.41148,138671.5272,79779.87125,183923.7124,130351.3487,68459.43014,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
158,0,5707.76275,68769.21612,38575.98772,51332.84145,91558.27734,139666.7646,81268.18488,187424.1467,131831.705,68883.01295,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
159,0,5707.76275,70107.01609,38830.68918,52904.44492,95149.72732,142310.4307,82910.1676,196529.5087,139875.5433,73343.76233,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
160,0,5707.76275,70155.77417,38632.94627,54031.21799,100875.6852,149388.9771,87150.29631,208055.9125,147433.0397,77778.25186,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
161,0,5707.76275,71088.27255,38904.84277,57067.62645,107152.8236,156318.3445,91363.86492,221858.8868,156686.3334,83279.11966,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
162,0,5707.76275,75808.66468,40551.26743,60782.05835,115248.5066,158838.405,96824.8092,211251.7611,143053.83,75961.75524,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
163,0,5707.76275,80563.59379,42152.55513,65018.72508,106801.7532,143938.6136,89484.73853,181867.9894,119790.478,62552.10552,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
164,0,5707.76275,84349.45596,42885.49352,61937.2457,93358.39071,125957.2089,77800.19594,161005.2539,110012.447,57416.59216,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
165,0,5707.76275,75062.0565,38719.99614,53620.68067,84990.62821,117849.3269,71911.44449,147457.1745,101046.0524,53068.87431,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
166,0,5707.76275,62370.73322,33876.36955,47648.78343,76755.39478,109719.0681,66700.92392,132843.5055,90272.94041,47385.32928,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
167,0,5707.76275,58219.18542,32067.66674,43649.22895,68784.34181,99763.49695,60633.84044,117683.2387,79747.26551,41597.88659,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
168,0,5707.76275,54289.08058,30286.90586,39423.34005,61489.09932,87825.97539,54630.31145,99795.50421,65768.13684,35873.23919,4135.95,3939,3229.98,10832.25,14259.18,23397.66,14771.25,7365.93,1811.94,13670.88294,10416.03641,11077.20459,10492.64157,42635.81243,15268.21586,23462.01365,29009.55461,20854.93236,98413.82794,185039.4611,86503.12943
