time,co2_CA_to_NW_storage,co2_NW_to_CA_storage,co2_CA_to_SW_storage,co2_SW_to_CA_storage,co2_NW_to_SW_storage,co2_SW_to_NW_storage,co2_SW_to_CEN_storage,co2_CEN_to_SW_storage,co2_TX_to_CEN_storage,co2_CEN_to_TX_storage,co2_NCEN_to_CEN_storage,co2_CEN_to_NCEN_storage,co2_NCEN_to_SE_storage,co2_SE_to_NCEN_storage,co2_NCEN_to_MIDAT_storage,co2_MIDAT_to_NCEN_storage,co2_CEN_to_SE_storage,co2_SE_to_CEN_storage,co2_SE_to_MIDAT_storage,co2_MIDAT_to_SE_storage,co2_MIDAT_to_NE_storage,co2_NE_to_MIDAT_storage,CA_battery_moderate_0_storage,NW_battery_moderate_0_storage,SW_battery_moderate_0_storage,TX_battery_moderate_0_storage,NCEN_battery_moderate_0_storage,CEN_battery_moderate_0_storage,SE_battery_moderate_0_storage,MIDAT_battery_moderate_0_storage,NE_battery_moderate_0_storage,CA_hydroelectric_pumped_storage_1_storage,CEN_hydroelectric_pumped_storage_1_storage,MIDAT_hydroelectric_pumped_storage_1_storage,NE_hydroelectric_pumped_storage_1_storage,NW_hydroelectric_pumped_storage_1_storage,NCEN_hydroelectric_pumped_storage_1_storage,SE_hydroelectric_pumped_storage_1_storage,SW_hydroelectric_pumped_storage_1_storage,h2_CA_to_NW_storage,h2_NW_to_CA_storage,h2_CA_to_SW_storage,h2_SW_to_CA_storage,h2_NW_to_SW_storage,h2_SW_to_NW_storage,h2_SW_to_CEN_storage,h2_CEN_to_SW_storage,h2_TX_to_CEN_storage,h2_CEN_to_TX_storage,h2_NCEN_to_CEN_storage,h2_CEN_to_NCEN_storage,h2_NCEN_to_SE_storage,h2_SE_to_NCEN_storage,h2_NCEN_to_MIDAT_storage,h2_MIDAT_to_NCEN_storage,h2_CEN_to_SE_storage,h2_SE_to_CEN_storage,h2_SE_to_MIDAT_storage,h2_MIDAT_to_SE_storage,h2_MIDAT_to_NE_storage,h2_NE_to_MIDAT_storage,CA_Above_ground_storage_storage,NW_Above_ground_storage_storage,SW_Above_ground_storage_storage,TX_Above_ground_storage_storage,NCEN_Above_ground_storage_storage,CEN_Above_ground_storage_storage,SE_Above_ground_storage_storage,MIDAT_Above_ground_storage_storage,NE_Above_ground_storage_storage,CA_conventional_hydroelectric_1_storage,CEN_conventional_hydroelectric_1_storage,MIDAT_conventional_hydroelectric_1_storage,NE_conventional_hydroelectric_1_storage,NW_conventional_hydroelectric_1_storage,NCEN_conventional_hydroelectric_1_storage,SE_conventional_hydroelectric_1_storage,SW_conventional_hydroelectric_1_storage,TX_conventional_hydroelectric_1_storage
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.844836358686445,20.027872439462843,14.836330968432259,3.550880109386118,14.506146629059158,19.19046745371259,9.247645559877293,6.779153328877557,8.144281855008552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276616.4434876151,108226.14544775974,222639.519341665,259580.61992554803,349242.74084210146,384233.8035062938,718831.9197716543,325272.4448217161,282560.14805081754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.427602931198894,20.836649848846353,14.899868927490946,3.553561464066228,8.367253261120643,11.119502109050051,8.985358183997713,6.017211505849869,8.028811985120717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274870.2188757641,104221.62729464199,225849.22472449628,262810.5854313262,317746.1012492629,355031.70025681483,682404.4755389605,309507.0819071743,276646.3892549278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.430800220026805,20.383976714014526,15.343530821142263,11.039060034015726,3.2091133043896285,2.994258453655605,8.934038684646623,6.200462341328464,7.7622450877311735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272302.64091324183,100206.05919265297,229052.61378881257,267658.4864525466,286249.1288049622,325829.6528996636,635500.8389695839,290051.3285855022,267074.13887501083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.70254217617476,20.769387409643787,16.224526736713003,18.186442455829948,5.088924827847443,4.8650635173780605,8.994590433061617,8.34287297034893,7.422531540612182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270382.83012207836,96188.62220563732,232263.6532325687,272948.55972173554,254762.52291950348,296635.51919555693,573708.0695761197,261422.42013363345,248287.83201587858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.654543536543274,22.43419446515549,18.245909622373595,14.224121261786335,6.564100221447652,5.549191987522973,8.18323905769195,9.174312541159019,6.627069589744986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264057.1140087024,92171.41752988174,235473.88584992322,274502.6667178378,223275.25833471803,267440.0062143723,511863.953215523,209819.169391018,215629.991028112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.755540318853544,23.827196568475927,20.222035528663348,13.119370638250333,7.51189995593298,6.117446933461255,7.191364471070562,8.286929334496076,7.003504081266872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250004.0810011539,88151.64185768523,231353.52150503744,247961.01987569846,191788.24016132776,238243.8175216689,450074.86057178595,178253.23179468676,188530.45969032435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.39386629449152,26.77436360869151,22.409661456025738,11.934628916566028,6.246022974518335,5.42532805149958,5.865974467593214,7.731793185750748,5.474275384003386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220750.26285400128,84132.96003962385,211677.9774570875,224135.61174243115,176053.50191843862,212727.40862934568,410936.738769567,168982.7993913878,181068.6468013999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3776437390560606,0.4287062298796083,0.35447048849620966,10.914494067923908,3.764737685782653,3.686053391409155,3.754423103793857,5.583104462191994,2.8185176677415664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183145.04209380996,80095.06418414974,191964.63835377007,207617.3551725371,175237.59535286998,206479.37649620842,383051.5423154307,168977.11244294158,187007.9119614012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.972717466064144,4.602877013143461,4.235553715589003,10.050094437346877,2.241507445144194,2.091943701565499,1.9509117096873214,3.9060242309272244,4.757982079161536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158076.8440275677,76077.29556246141,172297.1255460097,203790.1463639397,175343.09216506706,206482.94444495073,383047.8983040814,169029.46124605506,200498.9304480889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.229521309290579,5.863340903050059,6.970412643785686,8.99779248185262,4.957173820896747,4.865169110154204,3.9338136216606396,5.7216362706437325,7.841304751520163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150464.73495900357,72056.85570971126,152957.74953643934,203257.87298068058,184019.44924823596,215266.4965862624,396946.25352596084,175838.9889401939,219085.9756950714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3060101534614965,5.810523569916549,8.357975205018995,8.502126112812611,6.799414277826286,7.428989972658834,5.556184867912337,6.951398596495999,3.8209332022924922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146659.40309126038,68037.37856000765,137407.2502243702,204838.06323152958,198846.40677632458,228206.77909620415,410848.74256105,185912.86418728967,240912.7659211356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.095634419093792,7.551506706899025,8.89747752479963,7.7952704839454166,8.21388841938786,9.050774605176422,7.008536580267785,7.70807803041797,6.023961257937497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148354.41339213485,64042.91183741731,126094.86725463836,208027.1152093067,219722.27080114247,241167.18001776483,424753.2320990604,199360.51181258567,264061.5631900521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872522569097728,8.44553349361964,8.76539210673484,11.067597402916519,8.636485279268891,10.375971488629089,8.0552181504879,8.063749810823024,9.349452941451732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150482.91830931016,60041.21503791099,123306.71819957644,211817.45890574766,240353.49788774413,254130.0970425533,438659.9166449475,214856.05068440235,287210.0239244012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3585170277954175,10.206368804491106,9.70635876207565,10.479870633500797,9.909716751656898,12.371114292682025,9.187227259916893,8.773768933299976,13.606974047285796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152620.10357307878,57136.03006047112,126519.72730885101,214664.4813332268,257962.4623809582,267092.97541076445,452566.87066859123,230351.4949514891,310358.29486567294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.114284810697196,12.364066482956373,11.219437195166117,10.406425667065971,11.269723603471697,14.53375537293161,10.671770067284323,9.762872151152582,13.137007875143883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154759.62904013478,58929.2917924671,129737.91950057787,216017.46694606094,270673.1316201093,280055.71055735246,466473.0891037484,245846.7943762588,333506.6134600609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.411458877749519,14.266397410142044,12.481394507685327,9.747113586084243,12.883953497386617,16.284495839181062,11.933484727300378,10.96237988198849,13.32931018346519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156900.08801757343,61527.63990290473,132960.8075807207,216136.58796252936,279129.74496954423,293015.73813090223,480378.3467239801,260801.2206993663,355918.1008936173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.615408668906138,15.670385373361064,13.38033591978382,8.243485109402116,15.010989074701621,19.152928105895615,13.759854056327436,12.973993292488634,14.067998623652278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159040.11434119893,63953.31133783673,136180.8600687767,214241.29502046152,287576.2926657535,305952.37413962773,494280.8930589127,267613.23736656614,374930.6483739599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.690415580029272,16.306444595165743,13.758151121975843,7.876982873543821,12.617442507941151,17.40422464442979,10.319838521837879,10.503769363609022,12.657446010003158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161175.96456274204,63860.18563953181,139391.38872600757,207502.21495969227,291570.0118182797,314722.8474511412,460494.23261516046,267457.5063428631,376594.0432673749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.439719316350944,15.00269753982807,12.249956046103412,8.315161161669524,10.892877268125426,12.559368270515906,7.834055521381045,9.360287285888816,10.542368999670067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163302.91508854504,59852.68659528194,139043.95299152468,181891.17694852065,276361.44114239764,313544.42254652595,408373.9768100813,254718.86253536862,360807.6201445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.447627234400574,14.145915147152671,10.928103237415113,7.973127212038257,9.88431984100198,8.981201904494508,4.846674020552565,8.807413944829447,9.978190366316648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165429.66453621534,55857.55856365996,123560.13126980599,155693.86489895784,253725.65791735757,307067.1449016489,383121.4931211778,240360.4595534746,343421.3703924396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.729826431923257,9.400884628464372,6.202754853365292,6.569156486010752,9.03974060837831,5.740681720377678,3.068109425831006,8.298954499795327,9.422978942415916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152615.0259882807,51846.94225041022,103871.21773376148,143682.33599020392,244486.83679522746,312052.6791431983,383109.9461329609,236338.45663307066,335454.62144503754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.240811942478472,6.330837176675935,3.7770419790497636,15.549045162719576,8.061459499801325,18.419841955015894,5.8963829183732015,7.979551515980505,8.927107555215736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137489.0881163205,47841.040864484676,104938.47910728927,149443.22605228273,244334.18924200226,323407.74157711794,399367.198156555,234101.33840666167,328088.1851338101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273432494284503,3.600117094032997,3.1858199527364737,14.088238785235156,8.133346369729308,16.11822998540682,7.552576154234909,7.9461364864896105,8.610709044765612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139616.62144128533,45798.39540870082,108167.51282271618,153098.32993007352,241935.48230891043,326502.60853395064,423084.7359376584,230905.6532504482,320752.1013301262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.150364438896643,8.997856040452824,9.086626337092339,12.603025281044415,8.904971663946906,14.530962109373629,7.936014472310034,7.95829007953449,8.236347499607712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141769.07919213647,46953.16934986138,112834.18817827437,156755.03592231384,228893.8982961884,315980.16967949114,451155.62841215654,228843.36600343097,314909.39936136274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130824726185454,10.765823969246563,11.580444282520437,11.10648414103823,8.999681324391277,12.674225428400682,8.203188645194604,7.860806391141873,7.833429533797253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143918.68717082692,47572.56486859665,116413.83553638804,160413.81289706868,212512.58876903864,290206.77396905556,482955.7926962929,228361.00805923124,311678.25719270215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.987849221837932,11.893613508105862,13.151320461947769,11.73670744759227,8.86913566510623,10.87323805716435,8.236585431233738,7.681733852850914,7.460475647294937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146068.33040460641,50064.692365892755,119936.75950659325,164076.45371884515,195853.73162547286,262993.21170943405,517169.4623593081,227991.63244087086,309407.98176430375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.102753519787145,14.702199384328758,14.949708170079019,12.545233092261338,8.640311060358323,9.449615517130432,12.849195395338672,7.41424015743204,6.7029378056360995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148218.72441231133,52636.61451456272,125170.19503456763,167737.20822567464,184896.92233983855,237832.74703571442,551623.7946813133,225716.97698667576,303259.30689197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.749579830882839,17.418182123316228,16.17284787490849,13.394850456254712,7.6958377601919965,7.755994140321974,14.469975375824504,6.92016392390455,6.785183484640788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150371.12910218776,55222.99625322827,132396.01005760947,171398.30326511918,178288.6138825853,219907.5289213986,577063.008573117,214431.22255731217,287772.2701195692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.399489085225493,22.262621627412802,19.898005021348453,13.520662310938517,5.989592212469936,6.355081778149342,13.520929123121928,6.1697589966535915,7.611119928474001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152522.76920473485,57810.699652924406,139913.51175534743,175056.38159722916,175495.55642586178,215386.867186096,526445.3141996393,189589.64255332376,258422.2057861633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.837181760533351,25.454653128412417,21.69987644680329,13.068577318247442,3.4044821547428645,3.42138689266131,5.929623901313085,4.514009990411577,7.642969058579189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154014.00020768167,57570.14224162949,143149.2980524627,165332.67139594452,175234.58992711405,206473.53241048896,464569.6562053528,169003.11935993066,233243.13390662352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.164412094675322,14.151969273268726,16.717616968383382,11.554806736579124,3.6634147696948514,3.803002235023161,5.436945810875766,3.9430129694561806,5.512499493669638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139454.82126095702,53531.51763667416,132942.05829283298,150509.02785847016,176801.46395910965,206476.0189824435,441901.3172657177,169273.20794286908,227585.44478607285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.10364716587787,3.4827290128741226,13.0385282747225,9.458755376554533,3.3597548739044947,3.7096381095238393,3.929178627639795,3.2723432492022777,2.7268286185246287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119495.094614756,49493.591827204575,115206.45246547989,144413.18182916695,185230.29980905686,206499.3343704069,451007.66229289677,176068.66741200647,233702.76719098608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
